Ch1 Amplitude,Ch2 Amplitude,Cluster
1145.376,3041.627,4
1145.4532,3004.80176,4
1145.4574,3049.581,4
1145.50415,2906.32886,4
1146.2557,3093.37769,4
1147.683044,2917.2583,4
1147.958069,3039.52661,4
1148.070251,2942.61133,4
1148.522766,2937.06934,4
1149.2378,3024.51,4
1149.9875,2983.89233,4
1150.12622,3132.69824,4
1150.18732,2896.02832,4
1150.33923,3110.35669,4
1151.22968,2985.30176,4
1152.04547,3000.6,4
1152.26324,2984.073,4
1152.895,3023.282,4
1152.9444,2934.82,4
1153.25012,3163.30469,4
1154.19354,3377.08667,4
1155.06146,3229.29175,4
1155.06226,2878.32178,4
1156.36511,2983.76831,4
1156.82892,3043.026,4
1158.61133,2791.564,4
1159.046,3044.59326,4
1160.73016,2867.63965,4
1163.86163,3281.753,4
1163.9035,3082.67114,4
1164.38757,2880.82544,4
1165.23962,3222.05249,4
1165.75647,3083.19922,4
1165.95111,2960.32666,4
1166.09967,3137.45972,4
1167.97772,2898.71362,4
1169.673,2749.42554,4
1170.35382,3010.27539,4
1170.48883,3112.29175,4
1171.86731,2941.69043,4
1172.894,3063.03516,4
1173.29407,3107.62036,4
1174.3584,2985.22168,4
1374.64563,2169.03357,4
1176.14,3052.584,4
1176.877,2867.50146,4
1177.11853,2965.24219,4
1188.214,3029.74561,4
1191.07825,2894.59424,4
1191.55029,3137.18945,4
1194.27063,2937.96924,4
1208.1095,3212.64941,4
1213.69055,2926.19678,4
1417.01563,5453.56934,4
1227.6261,2798.711,4
1231.23645,2786.68921,4
1233.74463,2746.011,4
1442.4043,3958.21143,4
1244.065,2737.42529,4
1284.25708,2810.00024,4
1295.82166,2929.28027,4
1541.30847,5027.695,4
1614.1991,3571.52979,4
1423.61829,2774.973,4
1458.15222,3171.3833,4
1686.97815,4161.97852,4
1711.92664,2587.375,4
1730.61853,1845.77063,4
1776.94031,3194.739,4
1833.84814,2957.1394,4
1970.05188,2856.51514,4
1975.09985,3303.20874,4
2054.328,3784.24438,4
2124.59961,1081.6998,1
2232.164,3589.98633,4
2233.34778,1919.2179,4
2235.66077,2215.18262,4
2327.64136,2046.26208,4
2399.64,1465.71545,1
2406.298,1196.884949,1
2409.443,1115.2768,1
2421.22217,1128.1921,1
2421.28369,1179.853149,1
2423.74829,1142.506348,1
2424.64844,1152.660645,1
2427.57642,1116.9594,1
2431.59888,1194.2262,1
2432.1582,1229.075562,1
2433.291,4870.523,4
2443.445,1267.2229,1
2444.48633,1165.187561,1
2448.5647,1148.3754,1
2452.27319,1222.9152,1
2452.60718,1205.2201,1
2452.75757,1225.8695,1
2453.67529,1240.726,1
2454.84985,1226.3763,1
2456.81714,1251.65448,1
2458.00562,1149.0674,1
2460.53467,1220.9873,1
2460.96655,1174.438538,1
2461.37036,1111.0403,1
2462.6665,1149.3715,1
2465.097,1230.342041,1
2466.00439,1279.81421,1
2467.68066,1219.5147,1
2468.5498,1267.19836,1
2469.242,1109.44,1
2470.05347,1127.2715,1
2471.01929,1205.87146,1
2471.074,1228.088745,1
2471.14551,1239.058044,1
2471.44873,1343.78711,1
2473.20166,1329.17615,1
2474.00366,1188.845032,1
2474.47754,1276.60107,1
2474.51758,1245.3541,1
2475.37549,1308.82129,1
2477.36621,1259.86395,1
2477.45483,1256.35718,1
2478.37476,1223.949,1
2480.74829,1227.998,1
2480.91675,1239.1044,1
2481.83813,1208.4616,1
2481.978,1272.52155,1
2483.71216,1196.998047,1
2483.85742,1329.846,1
2484.66382,1243.95575,1
2485.37354,1177.7661,1
2486.61,1187.1336,1
2486.86987,1289.288,1
2487.71362,1194.942261,1
2489.44287,1229.3076,1
2489.46118,1267.87219,1
2491.625,1256.72211,1
2492.737,1238.637146,1
2492.886,1277.98889,1
2493.94165,1190.521545,1
2494.18237,1187.5807,1
2494.2168,1336.65564,1
2495.42456,1184.3157,1
2496.041,1218.314,1
2497.373,1278.40881,1
2497.67456,1170.441345,1
2497.72729,1104.753235,1
2497.732,1225.705444,1
2498.70972,1292.58069,1
2499.016,1219.1273,1
2499.08984,1381.5022,1
2499.19824,1236.689758,1
2499.31714,1170.4752,1
2499.319,1183.4763,1
2499.54688,1128.5915,1
2500.12451,1238.5823,1
2500.23267,1234.9282,1
2501.27637,1201.8707,1
2501.42749,1223.435,1
2501.43018,1141.0314,1
2501.47876,1146.8571,1
2501.734,1218.8267,1
2501.78345,1149.2061,1
2502.02441,1226.9148,1
2502.73877,1206.402161,1
2503.76636,1159.4663,1
2504.00269,1156.175354,1
2504.063,1247.2404,1
2504.29932,1247.4019,1
2504.81079,1176.164246,1
2505.42334,1259.02191,1
2505.461,1279.53113,1
2505.801,1358.528,1
2505.94287,1173.704,1
2505.95728,1313.041,1
2506.30225,1230.5476,1
2506.393,1259.82349,1
2506.59277,1185.961731,1
2506.83643,1197.5023,1
2507.49414,1275.48047,1
2507.63574,1120.0063,1
2507.70435,1209.73175,1
2508.45239,1244.900635,1
2508.5752,1301.89844,1
2508.63037,1266.74091,1
2508.67456,1196.61615,1
2509.076,1343.83838,1
2509.18384,1239.396,1
2509.28442,1224.6812,1
2509.99268,1173.088562,1
2510.02881,1318.46887,1
2511.29468,1229.158936,1
2511.44556,1244.2178,1
2513.01538,1228.6872,1
2513.80225,1245.539856,1
2513.811,1207.2687,1
2513.94019,1314.8396,1
2514.1814,1203.3684,1
2514.30029,1196.455139,1
2514.323,1332.98755,1
2514.506,1206.3844,1
2514.75562,1236.1371,1
2514.95557,1227.994751,1
2515.094,1217.9343,1
2515.94116,1233.88,1
2516.2688,1244.582642,1
2516.33936,1235.547668,1
2516.46924,1240.9932,1
2516.845,1194.7621,1
2517.33472,1158.3672,1
2517.57666,1119.1964,1
2517.821,1238.340454,1
2517.882,1242.4863,1
2518.636,1234.421448,1
2518.88721,1195.1708,1
2518.90259,1229.8462,1
2519.156,1351.06018,1
2519.62036,1188.937256,1
2519.735,1327.34119,1
2519.75171,1350.16663,1
2519.82,1200.8217,1
2520.12939,1278.78613,1
2520.18213,1224.7134,1
2520.27441,1349.67456,1
2520.341,1153.475769,1
2520.762,1236.727539,1
2521.27783,1120.9424,1
2521.28931,1275.98425,1
2521.2937,1190.9792,1
2521.297,1138.243164,1
2521.4248,1132.7581,1
2521.50928,1221.3064,1
2521.66235,1223.313843,1
2522.15942,1309.7771,1
2522.24927,1163.9389,1
2522.66187,1238.7558,1
2522.67334,1158.8378,1
2523.26025,1223.422058,1
2523.30786,1171.086853,1
2523.36572,1127.3931,1
2523.433,1328.31848,1
2523.62036,1209.6634,1
2523.81787,1203.818848,1
2523.935,1317.80493,1
2523.94922,1194.4619,1
2524.10571,1259.61517,1
2524.169,1318.72974,1
2524.80933,1199.8315,1
2524.974,1178.2373,1
2525.044,1226.4701,1
2525.22754,1299.6969,1
2525.321,1303.062,1
2525.33838,1147.2575,1
2525.43286,1319.80359,1
2525.60181,1188.9768,1
2525.66577,1209.0031,1
2525.80347,1201.604553,1
2525.852,1185.99585,1
2525.975,1195.144836,1
2526.14355,1305.67285,1
2526.16626,1110.215332,1
2526.18726,1266.88507,1
2526.30981,1360.68909,1
2526.335,1175.543762,1
2526.776,1277.21289,1
2527.129,1147.251343,1
2527.7002,1215.406,1
2527.99878,1148.282349,1
2528.15356,1182.7112,1
2528.202,1200.51886,1
2528.3147,1272.90466,1
2528.405,1307.45618,1
2528.40967,1293.43335,1
2528.42065,1341.50012,1
2528.59326,1215.6661,1
2528.6145,1209.4862,1
2528.65942,1228.53656,1
2528.67456,1241.8032,1
2528.722,1146.669,1
2529.0647,1193.5728,1
2529.16016,1203.009155,1
2529.27,1235.1424,1
2529.29883,1130.6265,1
2529.5127,1140.507,1
2529.51465,1165.2918,1
2529.55542,1204.0279,1
2529.55981,1222.5603,1
2529.62817,1295.68787,1
2529.695,1164.8569,1
2529.712,1272.55145,1
2529.94873,1184.171265,1
2530.00171,1166.3796,1
2530.04834,1263.31262,1
2530.45166,1191.1306,1
2530.67,1372.22339,1
2530.80225,1297.48376,1
2530.96582,1170.439941,1
2531.01636,1185.8966,1
2531.46533,1251.90289,1
2531.58276,1312.28784,1
2531.60181,1186.6301,1
2531.63916,1178.519653,1
2531.80786,1217.7489,1
2532.32642,1181.7834,1
2532.397,1251.74963,1
2532.54761,1290.84521,1
2532.69922,1255.93768,1
2532.852,1152.498535,1
2533.145,1194.9366,1
2533.296,1233.8934,1
2533.40356,1267.05121,1
2533.96338,1265.71136,1
2533.975,1235.6441,1
2534.05078,1302.76941,1
2534.6084,1274.955,1
2534.63818,1205.5055,1
2534.7312,1304.14673,1
2534.929,1281.30811,1
2535.18555,1257.18726,1
2535.40723,1257.2879,1
2535.63232,1255.90283,1
2535.65649,1336.80139,1
2535.91821,1270.06219,1
2536.02734,1284.958,1
2536.096,1280.34839,1
2536.154,1318.09521,1
2536.2417,1291.76709,1
2536.30786,1203.4891,1
2536.54,1294.95,1
2536.61328,1246.596069,1
2536.62524,1210.61554,1
2536.81079,1211.441956,1
2537.15259,1251.99969,1
2537.27246,1168.9378,1
2537.32227,1213.24115,1
2537.41187,1154.302,1
2537.45166,1271.16833,1
2537.52979,1268.28033,1
2537.584,1236.8622,1
2537.83179,1146.491638,1
2538.18555,1238.022,1
2538.207,1255.81018,1
2538.70654,1177.251,1
2539.05713,1276.35681,1
2539.1062,1279.65735,1
2539.37476,1251.12006,1
2539.47388,1244.907959,1
2539.531,1293.39771,1
2539.57031,1298.45813,1
2540.34058,1219.290955,1
2540.42627,1322.20215,1
2540.79956,1163.418762,1
2541.0376,1265.85162,1
2541.04736,1262.98407,1
2541.16235,1244.511353,1
2541.20581,1336.67957,1
2541.27759,1336.32068,1
2541.457,1262.36725,1
2541.54858,1290.02942,1
2541.67529,1171.6872,1
2541.73364,1145.8085,1
2541.87769,1270.54181,1
2541.98828,1296.861,1
2542.11621,1188.6358,1
2542.53247,1252.43591,1
2542.72217,1259.18506,1
2542.83081,1258.8642,1
2542.916,1256.122,1
2543.154,1284.54419,1
2543.258,1574.952,1
2543.45,1293.75256,1
2543.466,1142.464,1
2543.60229,1154.014954,1
2543.61938,1305.10925,1
2543.73315,1264.84351,1
2543.855,1246.6265,1
2543.87915,1249.8259,1
2543.90845,1104.892944,1
2543.98145,1232.1258,1
2544.16528,1203.1687,1
2544.45825,1280.93262,1
2544.602,1131.0697,1
2544.62671,1258.16522,1
2544.78418,1250.43781,1
2544.81055,1343.21509,1
2544.818,1164.870544,1
2544.945,1294.00525,1
2545.09351,1295.14734,1
2545.11841,1093.877258,1
2545.1438,1238.1799,1
2545.29224,1254.611,1
2545.312,1213.11676,1
2545.3645,1334.10291,1
2545.43384,1254.79681,1
2545.554,1307.28284,1
2545.86816,1098.4308,1
2545.90137,1190.5151,1
2545.94482,1057.33,1
2545.99341,1224.521667,1
2546.01685,1147.3361,1
2546.182,1275.12781,1
2546.27148,1211.497864,1
2546.45947,1274.88538,1
2546.46655,1269.04675,1
2546.67529,1265.42853,1
2546.88086,1284.15015,1
2546.93115,1222.617859,1
2547.066,1274.47119,1
2547.0957,1227.2625,1
2547.23975,1275.755,1
2547.26367,1351.748,1
2547.48877,1243.750244,1
2547.62573,1208.2221,1
2547.82446,1304.13391,1
2547.9646,1185.668152,1
2548.1167,1261.90143,1
2548.165,1243.798,1
2548.32837,1331.81042,1
2548.57251,1307.78931,1
2548.604,1297.21411,1
2548.86768,1218.589,1
2548.88525,1037.6968,1
2548.91455,1245.8226,1
2549.15845,1236.8711,1
2549.27783,1095.6584,1
2549.411,1147.2835,1
2549.529,1230.5825,1
2549.5415,1213.1226,1
2549.74414,1253.48285,1
2549.799,1236.246338,1
2549.84424,1288.11328,1
2549.86475,1221.240234,1
2549.97266,1340.00574,1
2550.00171,1224.3397,1
2550.018,1324.85181,1
2550.04175,1237.8251,1
2550.04175,1195.8328,1
2550.08447,1305.35718,1
2550.102,1317.83569,1
2550.1228,1200.950867,1
2550.18848,1172.886841,1
2550.33643,1085.3437,1
2550.445,1186.7226,1
2550.50781,1238.2857,1
2550.542,1313.77441,1
2550.609,1273.51691,1
2550.667,1121.9167,1
2550.74951,1330.62708,1
2550.81616,1240.6511,1
2550.82349,1153.3501,1
2550.82813,1235.839355,1
2550.966,1185.674255,1
2550.97559,1270.06567,1
2550.98853,1193.0976,1
2551.021,1239.56665,1
2551.15771,1274.127,1
2551.20361,1169.980835,1
2551.25269,1285.20715,1
2551.389,1279.89966,1
2551.44287,1222.2172,1
2551.47876,1149.487,1
2551.642,1344.49036,1
2551.66382,1186.36676,1
2551.75439,1302.68213,1
2551.76,1326.60962,1
2551.83936,1234.1604,1
2552.022,1281.1864,1
2552.13818,1310.39783,1
2552.16455,1330.30225,1
2552.352,1248.4239,1
2552.693,1324.21582,1
2552.744,1246.337646,1
2552.8584,1311.47351,1
2552.85913,1126.5791,1
2552.86328,1224.0564,1
2552.96045,1217.875549,1
2553.00537,1256.21967,1
2553.147,1219.3973,1
2553.16772,1074.6579,1
2553.26465,1322.167,1
2553.3103,1310.656,1
2553.32056,1158.5063,1
2553.44824,1279.58508,1
2553.48145,1260.134,1
2553.51978,1155.202148,1
2553.53516,1228.7634,1
2553.58276,1303.43066,1
2553.59668,1200.0073,1
2553.626,1194.894165,1
2553.641,1194.280151,1
2553.72363,1233.7468,1
2553.761,1264.90259,1
2553.856,1253.20416,1
2554.10864,1199.605,1
2554.14063,1243.7776,1
2554.23828,1338.73047,1
2554.46582,1308.19141,1
2554.57373,1206.06665,1
2554.58984,1241.1881,1
2554.63916,1172.966248,1
2554.70313,1131.533936,1
2554.70532,1185.254333,1
2554.72876,1259.14166,1
2554.86255,1155.0341,1
2554.86865,1267.23712,1
2554.92529,1320.35413,1
2554.99561,1186.8656,1
2555.04785,1217.7448,1
2555.09082,1168.509338,1
2555.11133,1142.5282,1
2555.15356,1168.8248,1
2555.18237,1294.7533,1
2555.33032,1275.55579,1
2555.35,1362.63989,1
2555.50049,1302.50488,1
2555.73535,1272.81384,1
2555.83057,1269.85345,1
2555.87378,1219.884033,1
2555.9375,1281.56335,1
2556.09131,1373.69287,1
2556.13818,1345.58582,1
2556.13867,1217.270935,1
2556.16113,1197.7084,1
2556.19971,1292.95728,1
2556.24585,1217.1155,1
2556.30273,1236.80835,1
2556.39087,1217.41626,1
2556.41162,1196.6441,1
2556.49243,1187.994,1
2556.52612,1256.12103,1
2556.62085,1147.040649,1
2556.68359,1246.024841,1
2556.75,1225.2462,1
2556.75537,1245.490234,1
2556.789,1232.628845,1
2556.97632,1225.525635,1
2556.9856,1232.0865,1
2557.08984,1252.79547,1
2557.14673,1277.7179,1
2557.19678,1246.613037,1
2557.22021,1260.83118,1
2557.3623,1270.53333,1
2557.37085,1263.61157,1
2557.576,1238.909363,1
2557.59326,1265.58929,1
2557.60229,1313.38379,1
2557.61963,1264.41168,1
2557.69263,1222.5832,1
2557.71533,1239.9195,1
2557.722,1204.657166,1
2557.729,1315.38428,1
2557.902,1205.3567,1
2557.917,1186.784546,1
2557.96313,1326.33276,1
2558.013,1196.0594,1
2558.14746,1583.53674,1
2558.314,1250.3526,1
2558.453,1316.23059,1
2558.45776,1300.13525,1
2558.5542,1264.99,1
2558.58569,1226.015442,1
2558.61157,1279.63672,1
2558.62769,1290.3418,1
2558.67188,1237.1147,1
2558.766,1296.09412,1
2558.88013,1217.111938,1
2558.90747,1207.9159,1
2558.93652,1321.90833,1
2558.94458,1241.0399,1
